"";"fdi_indicator.id";"fdi_indicator.value";"fdi_country.id";"fdi_country.value";"country_code";"year";"fdi_value";"fdi_unit";"fdi_obs_status";"fdi_decimal"
"540";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);EG;Egypt, Arab Rep.;"EGY";"2017"; 7.408700e+09;"";"";0
"541";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);SV;El Salvador;"SLV";"2021";NA;"";"";0
"542";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);SV;El Salvador;"SLV";"2020"; 3.730087e+08;"";"";0
"543";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);SV;El Salvador;"SLV";"2019"; 6.962870e+08;"";"";0
"544";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);SV;El Salvador;"SLV";"2018"; 4.127440e+08;"";"";0
"545";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);SV;El Salvador;"SLV";"2017"; 5.038014e+08;"";"";0
"546";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GQ;Equatorial Guinea;"GNQ";"2021";NA;"";"";0
"547";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GQ;Equatorial Guinea;"GNQ";"2020"; 5.298947e+08;"";"";0
"548";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GQ;Equatorial Guinea;"GNQ";"2019"; 4.522871e+08;"";"";0
"549";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GQ;Equatorial Guinea;"GNQ";"2018"; 3.960778e+08;"";"";0
"550";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GQ;Equatorial Guinea;"GNQ";"2017"; 3.048272e+08;"";"";0
"551";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);ER;Eritrea;"ERI";"2021";NA;"";"";0
"552";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);ER;Eritrea;"ERI";"2020"; 7.382800e+07;"";"";0
"553";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);ER;Eritrea;"ERI";"2019"; 6.711600e+07;"";"";0
"554";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);ER;Eritrea;"ERI";"2018"; 6.101500e+07;"";"";0
"555";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);ER;Eritrea;"ERI";"2017"; 5.546800e+07;"";"";0
"556";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);EE;Estonia;"EST";"2021";NA;"";"";0
"557";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);EE;Estonia;"EST";"2020"; 3.536187e+09;"";"";0
"558";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);EE;Estonia;"EST";"2019"; 3.063088e+09;"";"";0
"559";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);EE;Estonia;"EST";"2018"; 1.232539e+09;"";"";0
"560";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);EE;Estonia;"EST";"2017"; 1.735775e+09;"";"";0
"561";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);SZ;Eswatini;"SWZ";"2021";NA;"";"";0
"562";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);SZ;Eswatini;"SWZ";"2020"; 4.406956e+07;"";"";0
"563";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);SZ;Eswatini;"SWZ";"2019"; 1.279709e+08;"";"";0
"564";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);SZ;Eswatini;"SWZ";"2018"; 3.113083e+07;"";"";0
"565";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);SZ;Eswatini;"SWZ";"2017";-5.764759e+07;"";"";0
"566";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);ET;Ethiopia;"ETH";"2021";NA;"";"";0
"567";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);ET;Ethiopia;"ETH";"2020"; 2.395800e+09;"";"";0
"568";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);ET;Ethiopia;"ETH";"2019"; 2.548743e+09;"";"";0
"569";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);ET;Ethiopia;"ETH";"2018"; 3.360419e+09;"";"";0
"570";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);ET;Ethiopia;"ETH";"2017"; 4.017160e+09;"";"";0
"571";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);FO;Faroe Islands;"FRO";"2021";NA;"";"";0
"572";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);FO;Faroe Islands;"FRO";"2020";NA;"";"";0
"573";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);FO;Faroe Islands;"FRO";"2019";NA;"";"";0
"574";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);FO;Faroe Islands;"FRO";"2018";NA;"";"";0
"575";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);FO;Faroe Islands;"FRO";"2017";NA;"";"";0
"576";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);FJ;Fiji;"FJI";"2021";NA;"";"";0
"577";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);FJ;Fiji;"FJI";"2020"; 2.393807e+08;"";"";0
"578";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);FJ;Fiji;"FJI";"2019"; 3.222828e+08;"";"";0
"579";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);FJ;Fiji;"FJI";"2018"; 4.688610e+08;"";"";0
"580";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);FJ;Fiji;"FJI";"2017"; 3.876026e+08;"";"";0
"581";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);FI;Finland;"FIN";"2021";NA;"";"";0
"582";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);FI;Finland;"FIN";"2020";-2.368877e+09;"";"";0
"583";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);FI;Finland;"FIN";"2019"; 1.561167e+10;"";"";0
"584";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);FI;Finland;"FIN";"2018";-1.057170e+10;"";"";0
"585";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);FI;Finland;"FIN";"2017"; 1.714912e+10;"";"";0
"586";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);FR;France;"FRA";"2021";NA;"";"";0
"587";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);FR;France;"FRA";"2020"; 1.324255e+10;"";"";0
"588";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);FR;France;"FRA";"2019"; 5.748277e+10;"";"";0
"589";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);FR;France;"FRA";"2018"; 7.749310e+10;"";"";0
"590";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);FR;France;"FRA";"2017"; 3.586811e+10;"";"";0
"591";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PF;French Polynesia;"PYF";"2021";NA;"";"";0
"592";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PF;French Polynesia;"PYF";"2020"; 5.566673e+07;"";"";0
"593";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PF;French Polynesia;"PYF";"2019"; 2.538106e+07;"";"";0
"594";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PF;French Polynesia;"PYF";"2018"; 6.341852e+07;"";"";0
"595";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PF;French Polynesia;"PYF";"2017"; 7.926598e+07;"";"";0
"596";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GA;Gabon;"GAB";"2021";NA;"";"";0
"597";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GA;Gabon;"GAB";"2020"; 1.716512e+09;"";"";0
"598";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GA;Gabon;"GAB";"2019"; 1.553137e+09;"";"";0
"599";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GA;Gabon;"GAB";"2018"; 1.379071e+09;"";"";0
"600";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GA;Gabon;"GAB";"2017"; 1.314029e+09;"";"";0
"601";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GM;Gambia, The;"GMB";"2021";NA;"";"";0
"602";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GM;Gambia, The;"GMB";"2020"; 1.895762e+08;"";"";0
"603";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GM;Gambia, The;"GMB";"2019"; 7.108331e+07;"";"";0
"604";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GM;Gambia, The;"GMB";"2018"; 8.180501e+07;"";"";0
"605";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GM;Gambia, The;"GMB";"2017"; 6.433852e+07;"";"";0
"606";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GE;Georgia;"GEO";"2021";NA;"";"";0
"607";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GE;Georgia;"GEO";"2020"; 5.339692e+08;"";"";0
"608";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GE;Georgia;"GEO";"2019"; 1.366160e+09;"";"";0
"609";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GE;Georgia;"GEO";"2018"; 1.270488e+09;"";"";0
"610";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GE;Georgia;"GEO";"2017"; 1.920628e+09;"";"";0
"611";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);DE;Germany;"DEU";"2021";NA;"";"";0
"612";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);DE;Germany;"DEU";"2020"; 1.427785e+11;"";"";0
"613";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);DE;Germany;"DEU";"2019"; 7.167966e+10;"";"";0
"614";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);DE;Germany;"DEU";"2018"; 1.668684e+11;"";"";0
"615";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);DE;Germany;"DEU";"2017"; 1.095058e+11;"";"";0
"616";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GH;Ghana;"GHA";"2021";NA;"";"";0
"617";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GH;Ghana;"GHA";"2020"; 1.875783e+09;"";"";0
"618";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GH;Ghana;"GHA";"2019"; 3.879831e+09;"";"";0
"619";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GH;Ghana;"GHA";"2018"; 2.989035e+09;"";"";0
"620";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GH;Ghana;"GHA";"2017"; 3.254990e+09;"";"";0
"621";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GI;Gibraltar;"GIB";"2021";NA;"";"";0
"622";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GI;Gibraltar;"GIB";"2020";NA;"";"";0
"623";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GI;Gibraltar;"GIB";"2019";NA;"";"";0
"624";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GI;Gibraltar;"GIB";"2018";NA;"";"";0
"625";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GI;Gibraltar;"GIB";"2017";NA;"";"";0
"626";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GR;Greece;"GRC";"2021";NA;"";"";0
"627";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GR;Greece;"GRC";"2020"; 3.303649e+09;"";"";0
"628";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GR;Greece;"GRC";"2019"; 4.999636e+09;"";"";0
"629";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GR;Greece;"GRC";"2018"; 4.025448e+09;"";"";0
"630";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GR;Greece;"GRC";"2017"; 3.439132e+09;"";"";0
"631";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GL;Greenland;"GRL";"2021";NA;"";"";0
"632";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GL;Greenland;"GRL";"2020";NA;"";"";0
"633";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GL;Greenland;"GRL";"2019";NA;"";"";0
"634";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GL;Greenland;"GRL";"2018";NA;"";"";0
"635";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GL;Greenland;"GRL";"2017";NA;"";"";0
"636";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GD;Grenada;"GRD";"2021";NA;"";"";0
"637";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GD;Grenada;"GRD";"2020"; 1.488114e+08;"";"";0
"638";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GD;Grenada;"GRD";"2019"; 1.989790e+08;"";"";0
"639";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GD;Grenada;"GRD";"2018"; 1.840057e+08;"";"";0
"640";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GD;Grenada;"GRD";"2017"; 1.556621e+08;"";"";0
"641";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GU;Guam;"GUM";"2021";NA;"";"";0
"642";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GU;Guam;"GUM";"2020";NA;"";"";0
"643";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GU;Guam;"GUM";"2019";NA;"";"";0
"644";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GU;Guam;"GUM";"2018";NA;"";"";0
"645";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GU;Guam;"GUM";"2017";NA;"";"";0
"646";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GT;Guatemala;"GTM";"2021";NA;"";"";0
"647";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GT;Guatemala;"GTM";"2020"; 1.004372e+09;"";"";0
"648";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GT;Guatemala;"GTM";"2019"; 1.170759e+09;"";"";0
"649";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GT;Guatemala;"GTM";"2018"; 9.223979e+08;"";"";0
"650";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GT;Guatemala;"GTM";"2017"; 9.983445e+08;"";"";0
"651";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GN;Guinea;"GIN";"2021";NA;"";"";0
"652";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GN;Guinea;"GIN";"2020"; 1.763500e+08;"";"";0
"653";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GN;Guinea;"GIN";"2019"; 4.440000e+07;"";"";0
"654";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GN;Guinea;"GIN";"2018"; 3.527600e+08;"";"";0
"655";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GN;Guinea;"GIN";"2017"; 5.775900e+08;"";"";0
"656";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GW;Guinea-Bissau;"GNB";"2021";NA;"";"";0
"657";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GW;Guinea-Bissau;"GNB";"2020"; 2.098972e+07;"";"";0
"658";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GW;Guinea-Bissau;"GNB";"2019"; 7.165868e+07;"";"";0
"659";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GW;Guinea-Bissau;"GNB";"2018"; 2.056382e+07;"";"";0
"660";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GW;Guinea-Bissau;"GNB";"2017"; 1.569120e+07;"";"";0
"661";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GY;Guyana;"GUY";"2021";NA;"";"";0
"662";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GY;Guyana;"GUY";"2020"; 1.194483e+09;"";"";0
"663";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GY;Guyana;"GUY";"2019"; 1.695180e+09;"";"";0
"664";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GY;Guyana;"GUY";"2018"; 1.180406e+09;"";"";0
"665";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);GY;Guyana;"GUY";"2017"; 3.273437e+08;"";"";0
"666";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);HT;Haiti;"HTI";"2021";NA;"";"";0
"667";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);HT;Haiti;"HTI";"2020"; 2.500000e+07;"";"";0
"668";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);HT;Haiti;"HTI";"2019"; 7.500000e+07;"";"";0
"669";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);HT;Haiti;"HTI";"2018"; 1.050000e+08;"";"";0
"670";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);HT;Haiti;"HTI";"2017"; 3.748600e+08;"";"";0
"671";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);HN;Honduras;"HND";"2021";NA;"";"";0
"672";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);HN;Honduras;"HND";"2020"; 2.360169e+08;"";"";0
"673";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);HN;Honduras;"HND";"2019"; 9.550953e+08;"";"";0
"674";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);HN;Honduras;"HND";"2018"; 1.442588e+09;"";"";0
"675";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);HN;Honduras;"HND";"2017"; 9.499559e+08;"";"";0
"676";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);HK;Hong Kong SAR, China;"HKG";"2021";NA;"";"";0
"677";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);HK;Hong Kong SAR, China;"HKG";"2020"; 1.174523e+11;"";"";0
"678";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);HK;Hong Kong SAR, China;"HKG";"2019"; 5.829936e+10;"";"";0
"679";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);HK;Hong Kong SAR, China;"HKG";"2018"; 9.703626e+10;"";"";0
"680";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);HK;Hong Kong SAR, China;"HKG";"2017"; 1.257167e+11;"";"";0
"681";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);HU;Hungary;"HUN";"2021";NA;"";"";0
"682";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);HU;Hungary;"HUN";"2020"; 1.713683e+11;"";"";0
"683";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);HU;Hungary;"HUN";"2019"; 9.850159e+10;"";"";0
"684";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);HU;Hungary;"HUN";"2018";-6.436490e+10;"";"";0
"685";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);HU;Hungary;"HUN";"2017";-1.213306e+10;"";"";0
"686";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IS;Iceland;"ISL";"2021";NA;"";"";0
"687";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IS;Iceland;"ISL";"2020";-8.951358e+08;"";"";0
"688";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IS;Iceland;"ISL";"2019";-5.564637e+08;"";"";0
"689";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IS;Iceland;"ISL";"2018";-6.227184e+08;"";"";0
"690";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IS;Iceland;"ISL";"2017";-6.999893e+09;"";"";0
"691";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IN;India;"IND";"2021";NA;"";"";0
"692";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IN;India;"IND";"2020"; 6.436236e+10;"";"";0
"693";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IN;India;"IND";"2019"; 5.061065e+10;"";"";0
"694";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IN;India;"IND";"2018"; 4.211745e+10;"";"";0
"695";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IN;India;"IND";"2017"; 3.996609e+10;"";"";0
"696";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);ID;Indonesia;"IDN";"2021";NA;"";"";0
"697";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);ID;Indonesia;"IDN";"2020"; 1.917508e+10;"";"";0
"698";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);ID;Indonesia;"IDN";"2019"; 2.499355e+10;"";"";0
"699";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);ID;Indonesia;"IDN";"2018"; 1.890983e+10;"";"";0
"700";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);ID;Indonesia;"IDN";"2017"; 2.051031e+10;"";"";0
"701";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IR;Iran, Islamic Rep.;"IRN";"2021";NA;"";"";0
"702";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IR;Iran, Islamic Rep.;"IRN";"2020"; 1.342000e+09;"";"";0
"703";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IR;Iran, Islamic Rep.;"IRN";"2019"; 1.508000e+09;"";"";0
"704";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IR;Iran, Islamic Rep.;"IRN";"2018"; 2.373000e+09;"";"";0
"705";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IR;Iran, Islamic Rep.;"IRN";"2017"; 5.019000e+09;"";"";0
"706";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IQ;Iraq;"IRQ";"2021";NA;"";"";0
"707";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IQ;Iraq;"IRQ";"2020";-3.146600e+09;"";"";0
"708";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IQ;Iraq;"IRQ";"2019";-3.075600e+09;"";"";0
"709";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IQ;Iraq;"IRQ";"2018";-4.885100e+09;"";"";0
"710";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IQ;Iraq;"IRQ";"2017";-5.032400e+09;"";"";0
"711";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IE;Ireland;"IRL";"2021";NA;"";"";0
"712";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IE;Ireland;"IRL";"2020"; 3.245169e+10;"";"";0
"713";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IE;Ireland;"IRL";"2019";-4.663323e+10;"";"";0
"714";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IE;Ireland;"IRL";"2018"; 6.736173e+10;"";"";0
"715";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IE;Ireland;"IRL";"2017"; 5.830081e+10;"";"";0
"716";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IM;Isle of Man;"IMN";"2021";NA;"";"";0
"717";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IM;Isle of Man;"IMN";"2020";NA;"";"";0
"718";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IM;Isle of Man;"IMN";"2019";NA;"";"";0
"719";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IM;Isle of Man;"IMN";"2018";NA;"";"";0
"720";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IM;Isle of Man;"IMN";"2017";NA;"";"";0
"721";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IL;Israel;"ISR";"2021";NA;"";"";0
"722";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IL;Israel;"ISR";"2020"; 2.428320e+10;"";"";0
"723";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IL;Israel;"ISR";"2019"; 1.736250e+10;"";"";0
"724";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IL;Israel;"ISR";"2018"; 2.151450e+10;"";"";0
"725";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IL;Israel;"ISR";"2017"; 1.689250e+10;"";"";0
"726";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IT;Italy;"ITA";"2021";NA;"";"";0
"727";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IT;Italy;"ITA";"2020";-2.209094e+10;"";"";0
